776
384985
306,419
259,469
114,159
247,683
621,350
524,50
265,722
543,261
509,9
222,400
425,591
622,429
35,426
166,185
217,538
14,539
773,517
502,214
394,764
521,457
406,328
554,513
266,427
412,125
538,563
776,190
207,420
730,556
516,330
180,575
666,740
38,385
220,418
345,321
537,45
211,231
9,199
448,58
733,489
500,558
23,195
704,637
644,514
363,743
463,469
321,539
82,463
122,750
496,286
682,120
542,243
142,545
553,708
332,226
300,422
259,648
628,636
704,463
636,463
507,601
676,122
387,90
65,439
636,623
261,124
417,763
596,199
570,200
703,27
183,455
190,760
267,662
346,369
154,549
418,217
728,132
391,648
546,175
574,513
769,355
3,150
335,733
465,157
18,151
79,57
727,208
58,420
240,488
662,583
465,280
623,422
772,740
352,707
34,699
617,650
11,377
44,152
445,667
634,581
497,626
306,376
40,108
392,502
150,612
454,421
58,748
589,454
360,586
624,287
296,549
439,374
615,145
221,537
90,493
113,495
701,510
162,632
340,158
614,301
605,351
60,687
700,335
464,369
748,251
322,726
260,32
761,295
287,29
49,329
558,451
430,641
476,146
569,302
545,558
480,578
434,99
455,300
163,720
639,220
401,621
661,491
513,96
523,122
188,60
528,156
432,548
561,104
695,581
386,668
671,389
377,402
698,723
123,1
507,57
588,315
295,691
743,741
618,481
190,470
124,580
462,554
18,70
598,636
498,741
480,197
388,678
310,24
223,267
416,630
393,102
319,164
52,274
465,357
757,101
581,158
434,713
667,768
530,561
421,379
347,753
247,547
121,535
339,328
455,426
246,111
758,95
449,496
597,522
261,352
400,698
576,88
267,443
3,343
20,553
231,586
424,422
667,647
417,52
237,559
5,397
533,437
718,578
229,675
420,59
335,413
8,707
306,264
181,199
103,323
614,382
437,653
422,9
587,121
171,80
510,69
380,122
290,162
337,588
276,451
351,759
340,375
56,4
34,293
432,290
162,678
197,499
8,527
654,2
296,453
247,685
564,588
122,48
694,345
378,278
688,237
404,600
723,483
718,173
549,384
767,305
116,3
274,301
758,27
472,293
198,183
734,429
352,690
596,50
771,23
180,443
143,65
297,97
622,669
102,695
595,637
547,659
721,237
155,296
423,123
341,414
129,98
620,263
436,686
189,394
557,387
318,770
167,364
306,713
170,102
17,53
383,49
549,610
397,53
355,751
500,480
743,631
207,237
296,492
82,547
640,71
718,754
536,301
404,586
321,682
110,260
53,548
597,449
371,459
264,490
625,25
453,540
774,470
176,292
377,671
442,342
391,609
538,114
571,472
51,523
276,184
196,707
41,89
15,214
768,221
104,228
365,128
532,594
56,460
83,225
346,75
508,424
29,496
571,269
5,329
367,97
509,561
292,609
538,209
80,714
569,91
177,76
172,244
207,744
702,610
442,177
646,776
471,104
487,633
268,339
142,509
627,767
663,486
503,170
73,631
201,58
608,215
722,509
17,606
227,486
739,456
556,594
355,278
596,144
545,688
540,218
621,219
766,512
255,656
639,8
741,384
676,52
196,412
740,657
573,83
177,206
228,585
697,561
697,286
747,120
247,649
169,741
701,16
653,629
396,277
510,501
668,235
626,520
526,129
320,534
115,772
245,524
758,284
448,411
625,543
194,597
732,620
614,544
655,155
566,528
142,241
210,143
491,50
345,420
165,774
760,622
242,208
653,89
99,421
354,581
123,83
388,708
354,302
238,699
295,284
136,365
342,3
27,642
61,108
96,4
540,270
448,746
698,83
387,681
297,64
589,314
99,329
382,365
255,396
14,68
257,591
766,478
594,492
126,438
282,281
357,665
287,222
69,130
14,248
436,313
202,563
690,64
669,582
75,632
189,337
149,18
265,177
745,145
539,307
564,521
180,655
151,198
234,759
50,189
593,7
510,220
110,438
393,716
750,377
772,201
605,579
671,227
683,593
148,157
718,677
71,200
418,26
191,16
371,212
12,390
415,393
770,431
280,427
596,321
532,138
172,217
595,337
656,447
81,400
223,695
590,183
595,404
87,41
7,635
171,363
408,194
672,148
746,462
451,369
396,567
627,768
714,329
20,3
343,162
15,408
312,330
34,47
650,210
101,699
672,180
582,442
35,571
93,471
15,159
63,650
269,143
396,304
104,576
320,743
449,308
179,587
739,415
100,670
529,534
642,627
528,610
739,301
659,359
17,498
182,467
38,184
418,672
370,383
376,27
121,380
427,353
624,431
280,126
517,509
758,512
620,91
463,467
519,13
129,312
601,460
745,577
331,42
528,252
741,72
481,329
332,33
478,606
87,494
296,501
254,620
553,220
408,555
768,597
298,83
487,191
372,282
354,317
204,446
71,600
184,190
494,552
389,120
90,334
541,400
225,763
53,585
206,670
250,321
286,41
97,260
637,151
411,226
19,50
692,698
434,278
594,308
443,285
317,697
298,358
440,126
279,504
589,456
183,435
197,363
497,364
661,607
180,216
215,654
543,740
648,109
5,769
759,519
639,100
342,166
479,503
582,170
650,598
674,165
391,409
214,620
65,373
360,713
418,573
710,171
526,212
709,658
280,267
13,155
405,613
683,195
674,314
517,390
767,198
88,264
278,611
339,727
370,525
3,592
40,769
351,434
740,734
536,249
369,660
231,672
600,662
311,339
549,73
179,560
269,80
367,625
356,333
221,317
160,756
639,175
699,617
186,486
314,43
556,703
29,456
160,757
253,576
346,97
190,550
708,112
633,266
594,732
742,565
485,155
35,142
487,661
311,131
208,118
152,92
62,591
744,730
580,272
526,368
22,267
42,491
9,619
605,539
163,95
610,758
441,666
745,489
435,156
586,441
589,653
24,248
582,685
762,397
686,333
681,357
233,475
596,293
31,490
349,746
563,382
712,16
573,638
448,7
227,681
378,601
260,371
287,541
482,182
529,270
761,544
148,550
659,719
707,277
397,25
74,537
84,660
643,754
63,501
65,78
473,408
249,716
49,15
406,417
543,63
193,696
411,58
668,197
582,657
545,59
153,46
775,694
103,656
39,416
511,626
748,117
445,373
606,566
576,86
693,224
162,661
477,598
173,244
415,505
75,81
462,598
27,657
529,241
372,657
578,18
11,421
94,310
587,84
428,566
306,450
238,358
362,102
553,459
320,445
583,455
152,306
456,352
723,222
716,335
611,339
536,395
63,42
61,607
46,71
327,433
184,414
150,445
245,383
596,48
666,282
719,26
695,359
128,753
132,764
509,374
664,276
274,374
289,374
645,579
757,131
369,180
570,22
226,731
601,450
280,492
53,177
453,165
762,336
168,313
168,100
682,260
486,624
147,454
567,66
51,355
24,657
372,679
689,256
301,68
250,15
298,63
24,115
234,741
748,735
737,90
492,354
474,53
80,431
86,360
426,98
120,266
457,680
56,497
93,531
369,486
748,48
618,113
150,190
520,407
441,459
131,11
761,169
219,360
94,622
219,766
564,24
766,298
530,133
224,446
314,213
617,296
448,453
16,541
557,351
130,237
738,477
544,79
11,76
549,762
231,696
638,654
362,374
116,689
278,725
111,96
720,305
26,506
326,248
743,587
685,529
327,479
186,318
105,413
151,634
128,120
161,109
170,627
621,529
204,94
747,100
246,668
254,380
151,172
599,662
666,776
424,166
431,193
229,284
765,718
693,701
488,201
224,335
763,742
220,155
246,453
33,686
53,560
232,594
74,50
744,341
185,171
17,263
751,530
73,713
154,559
29,253
382,515
516,159
306,172
25,606
75,760
314,345
585,752
106,8
689,391
375,348
769,46
286,123
520,617
36,616
417,2
177,508
398,539
416,435
200,116
22,168
638,371
216,662
70,38
543,19
758,710
55,158
127,249
566,308
183,586
189,191
605,292
700,584
530,600
359,239
112,263
510,388
375,383
359,155
33,663
392,549
158,41
646,565
609,691
337,646
762,346
422,536
98,192
385,685
581,380
21,113
556,289
733,690
427,550
353,7
664,115
169,340
69,244
511,236
288,435
342,574
441,19
143,425
475,17
227,249
357,595
730,81
240,146
476,57
438,138
606,280
739,396
364,185
470,541
705,567
757,347
152,391
503,502
305,544
64,510
711,690
98,368
703,533
57,434
101,766
511,407
99,109
47,305
222,301
428,5
750,266
277,405
212,142
146,620
761,306
724,719
579,215
22,118
232,581
351,83
377,540
300,372
477,86
603,558
712,444
295,72
370,412
501,152
291,633
531,424
44,97
692,297
752,497
374,181
454,616
523,751
90,286
520,591
283,424
522,173
719,587
383,423
151,294
69,186
290,556
620,67
674,159
170,386
116,297
382,284
622,175
84,567
197,646
207,307
201,120
221,371
66,675
680,223
225,35
14,418
300,610
758,671
103,272
134,342
607,246
498,535
589,739
180,7
173,350
372,550
467,747
248,36
767,324
271,225
627,744
703,300
99,335
72,60
73,421
646,44
100,464
251,316
175,537
258,415
699,280
156,32
42,479
616,663
689,44
47,508
675,506
530,159
692,694
51,375
677,354
276,62
149,141
294,391
207,172
753,399
666,264
375,16
769,399
378,337
479,300
22,226
554,457
535,264
683,334
485,624
409,450
649,768
208,26
280,430
536,632
103,739
368,434
558,47
456,418
188,151
385,294
339,312
503,127
222,402
356,485
514,733
727,22
625,215
177,691
162,451
624,366
432,134
189,45
205,39
671,36
107,396
481,672
727,560
603,409
153,593
561,751
285,520
