2416
2416
635,383
559,1870
1468,1492
2362,203
2364,770
1512,716
2162,1289
1112,433
1380,2290
1383,665
1545,1871
615,2281
1130,16
299,724
2216,2305
1320,1796
1809,1684
355,982
434,392
2123,746
1335,1247
1461,988
1379,2082
560,2138
1988,972
2294,617
2293,1964
6,558
377,1278
2307,1833
1517,594
1317,2283
1499,1295
987,1978
430,736
1490,330
1535,1751
1602,2371
1123,27
77,172
2264,390
423,933
1333,317
2346,1410
1309,1916
832,853
2266,1622
600,1311
1116,830
2076,507
845,2012
877,42
1268,1262
85,270
1875,2112
1992,715
169,145
945,2037
151,1351
664,1020
1867,1843
28,2230
578,1467
1601,4
413,727
2291,1618
2274,2007
1781,2304
2165,526
1102,1564
592,1591
1695,1318
893,500
2024,1334
753,1612
670,2017
1423,2277
852,1216
1399,2045
1772,1077
928,1227
1457,734
426,1558
1895,1808
204,1590
1190,815
866,1123
469,1198
320,509
564,1181
794,1987
1736,2014
518,699
1889,114
150,1053
1692,634
2009,1017
1185,1929
503,1461
114,1905
1923,1397
905,769
1928,1349
1074,575
2000,9
832,607
1641,2404
132,2000
1029,2107
666,153
1060,310
608,1684
708,547
1405,1215
406,2339
47,1182
2275,2186
465,1115
638,1299
2174,2097
2261,1205
1845,715
1009,2165
1421,48
2403,666
1804,725
741,923
127,331
401,2010
2187,1050
1263,171
2130,1820
839,1153
650,226
548,1371
1124,373
992,254
1683,185
710,1347
2390,1120
2237,230
1201,1087
981,2056
2027,2094
1037,824
1761,372
1955,1747
777,195
1753,2002
1924,974
1815,1307
1496,1192
24,2257
550,1000
1770,1392
1115,312
599,104
1740,1492
1712,282
1271,1114
146,2185
2054,869
529,2353
1007,336
1616,2397
1120,221
176,744
1149,809
636,1381
824,74
89,185
729,2222
1550,1823
11,297
932,1020
1657,1736
1501,1650
506,1616
622,1061
331,2247
81,1463
458,1083
1779,2325
1636,2200
1972,866
2142,2103
89,448
2228,843
2059,719
814,1827
2062,451
563,1832
796,448
2295,1899
193,49
510,1686
722,1978
1901,377
1989,436
1910,26
2066,2195
164,1439
262,918
2124,1674
1632,1528
1845,2105
373,1978
380,1340
2155,1708
362,1508
486,727
170,297
1248,1932
352,2132
373,847
2285,2350
324,343
1316,1938
672,2049
1818,1462
2280,2005
1586,699
940,1048
2101,1299
1027,1517
803,1307
1899,1702
1396,1170
1740,2227
183,1517
1610,908
561,1394
1559,614
30,810
114,1221
1281,822
2219,838
1426,2398
596,1242
221,2412
1158,1773
1041,2345
1670,1098
1518,2304
2392,1581
497,2266
784,995
2353,86
1767,1111
2316,256
596,836
633,1368
4,1016
615,1178
1778,198
916,389
1651,1998
899,327
341,1513
212,2165
29,1491
4,1864
786,658
1745,11
2,444
1375,1769
628,1376
1939,1767
779,1471
1448,2314
1621,69
1038,1922
1755,2163
1833,2249
1160,2223
1180,917
250,930
1728,128
56,30
1583,2078
626,218
1908,1544
916,477
10,380
1745,2164
560,143
165,2382
2294,28
415,1785
1293,1510
75,2086
372,1530
1789,1117
2200,1804
1696,1804
1838,1431
749,1107
1544,1930
582,207
423,1365
2211,1749
2129,1789
1580,1556
1955,2143
973,391
1169,1427
1966,1611
687,283
1455,2042
2356,1970
960,1815
810,858
1951,459
858,1880
1944,158
2176,1101
2260,634
1542,454
2232,738
801,719
1978,1878
340,868
1138,2220
2034,1559
2100,830
127,2222
797,1960
1719,1203
1205,1174
315,1398
1887,321
1049,1835
2006,478
702,356
1111,1545
145,907
38,1782
35,998
793,1913
552,2201
389,1931
1622,52
734,659
138,1967
1390,384
106,728
170,269
1204,485
544,1582
555,1061
573,1006
1116,2135
104,1293
723,2062
2359,2306
604,114
932,1717
1061,1402
1378,1271
365,1154
1728,59
2214,1844
1593,727
1608,2078
1438,107
191,1232
936,197
1818,651
321,524
398,2311
1368,59
1444,1873
585,1761
2389,356
1085,529
2150,176
36,24
1875,371
809,380
663,2079
1137,1514
1648,719
1139,2028
1870,90
600,2409
1684,1649
984,1231
108,851
117,1723
1514,1253
1892,635
129,562
2167,1382
2047,1599
132,1278
390,899
158,715
352,2103
1379,324
1747,1507
325,1899
1487,1326
1161,207
105,1890
256,643
726,368
1096,1622
1320,1916
1866,2354
2317,1108
1956,1103
71,1913
1021,229
2036,699
1616,1584
1462,9
1618,402
1207,1792
1193,87
200,576
898,725
620,1015
202,1902
115,350
135,1863
1644,1713
1023,1855
637,1692
1768,2314
1617,1508
136,709
1959,1518
234,2334
1000,1478
1091,2332
16,2031
300,1842
1814,1145
692,2174
2247,583
1868,1995
1500,2166
849,1519
132,46
9,2108
857,1030
1812,912
1384,2003
1631,164
477,1242
2384,890
475,118
703,2247
171,1877
1030,776
988,450
849,321
1374,1574
1419,1999
1772,2141
1201,1033
2087,2100
1995,963
2308,1756
1204,2212
2142,1254
43,2338
599,580
409,441
451,281
875,2207
1006,995
1322,206
2199,670
871,884
2324,931
400,10
887,2382
1090,1155
610,2364
1924,486
51,1082
2036,575
1411,397
1565,2263
1295,873
1508,308
1263,1009
353,1895
143,1163
532,1620
867,1601
583,1955
725,428
478,907
2069,124
1077,1328
2099,409
1068,2386
44,132
981,469
258,642
922,1284
2132,259
2294,1611
1371,2196
1818,2035
2005,1251
1144,1161
82,1598
544,1615
2252,26
2083,1629
1615,747
176,20
1548,438
1549,903
1356,2189
522,11
413,931
881,260
1620,1085
246,1403
1674,2339
104,659
990,1250
1639,1701
1008,208
1378,1439
2116,1737
644,1473
1976,192
192,1577
244,1470
1977,101
855,295
193,1566
2263,2083
519,2205
1759,695
984,884
296,491
2245,1400
514,225
2295,1108
533,1690
413,1841
1551,921
724,1286
1536,106
217,1442
1737,66
689,912
2377,1310
880,1890
1223,462
1572,2042
288,1846
1708,2228
905,150
130,658
2324,964
2350,1762
433,1840
1611,837
853,1103
572,117
928,248
1955,2085
728,560
1779,2228
597,820
1192,1330
1892,894
955,1548
667,658
463,2050
997,1294
64,536
173,367
2082,848
100,1183
2241,343
1444,294
642,2062
2274,283
1979,1420
1400,1883
1732,2115
241,1506
1318,1377
182,866
2311,150
1955,396
1455,573
2205,1862
2400,1786
1572,163
1003,910
122,1384
1267,352
1143,1691
2304,1001
388,1042
1478,2038
143,1496
556,1473
164,591
2399,1115
1691,2309
191,2260
2214,506
114,1285
877,1786
3,1138
1446,2144
448,2285
1108,617
574,942
101,1844
1171,815
1708,1481
1601,930
1428,49
1160,4
288,343
623,977
1624,252
235,57
362,2302
1908,278
499,977
1350,250
122,1146
1889,768
1483,1207
1332,352
456,159
1447,1544
1394,2269
823,472
1339,1390
1264,1334
1599,1229
1606,109
2392,1835
162,2067
62,222
2227,418
613,2316
1509,228
1368,1793
302,2244
419,675
1540,1341
1176,735
1512,648
2374,1633
1380,582
560,1708
1984,1287
2220,1508
521,1715
782,1922
1107,1168
838,1545
1907,1759
313,2009
1942,1713
2004,909
1614,1150
1989,204
1895,1599
511,2407
642,1152
1584,2147
1795,1758
1540,1716
1269,1645
934,693
1931,849
2326,633
138,1030
1578,366
27,2098
665,1002
2260,666
727,2261
2024,481
2205,1145
1521,1548
1444,2271
1581,727
1197,1577
2361,1667
1019,2320
567,2343
2002,1899
2346,345
90,840
1567,1048
432,1299
268,2339
442,995
2282,472
1293,2352
2368,121
1690,53
784,931
500,423
459,2132
2219,768
636,1859
1596,676
31,428
1667,1166
963,1796
1310,1588
1802,1695
1518,786
2128,1933
1935,99
1852,310
1531,1897
2098,1124
1915,1074
2050,1808
806,206
563,2215
293,2045
1441,2358
2063,1937
76,842
1946,81
1792,176
1158,2169
993,2381
1505,1457
1242,2085
1900,1443
1578,1557
1033,1766
1002,2382
1381,2209
2209,694
862,1405
1365,591
66,574
1448,1005
1086,1855
1985,1709
1087,1828
1559,1738
280,1581
2116,1636
1809,1836
2228,405
342,915
1070,1924
592,1536
1700,125
815,1098
2145,2323
635,1051
1106,626
2371,1947
1767,2037
39,2247
1382,1813
584,1150
1206,1039
2271,939
140,717
433,2019
804,1002
1253,2311
356,1800
1439,1010
1619,1834
214,1054
1337,1568
650,1240
1732,1583
39,1386
2378,492
1289,1665
941,360
1327,1215
1003,976
1909,1693
982,2090
1209,256
905,1237
39,610
1109,818
102,1765
514,1357
1342,1701
493,175
1601,1192
2037,1805
83,1031
2056,1842
1439,1574
168,996
374,2349
1989,116
1269,606
435,2304
852,242
1337,1819
1153,416
387,807
2298,1977
1183,205
801,1671
1086,2321
151,167
1978,1738
1371,1375
490,2335
1920,2121
1760,324
990,2115
853,2121
578,1431
2122,2129
1686,947
608,642
2319,790
1622,32
1140,2289
615,650
1217,324
2065,1422
90,608
431,771
1317,1013
1660,1710
2415,136
1136,929
1891,568
1751,207
521,2122
1384,1883
2374,89
1800,168
1495,2104
1345,704
2105,1431
323,1144
2045,2242
1761,15
1119,73
1661,2143
849,2047
654,477
1739,2016
1423,1143
1253,2190
566,1243
1500,32
1455,17
1747,391
1671,2337
1953,1990
916,2308
399,1126
988,1798
2340,391
1037,1766
730,645
1956,634
2175,1849
1624,1752
1807,1427
315,461
2162,12
2092,791
1447,86
1766,1039
217,2239
1079,2004
2268,2120
702,495
1513,1315
332,1097
2396,809
482,420
146,1499
1773,2228
2242,1619
1183,853
2056,1373
1646,173
1303,1778
1727,790
507,1663
2107,1023
635,162
683,1491
274,1771
2399,1068
1426,1897
115,853
2086,2011
164,748
1343,1853
270,560
2040,1759
1497,2233
333,1772
2004,603
899,180
1731,1339
1832,298
2321,571
480,1650
2112,689
2083,302
5,64
591,331
2,1206
2243,1644
277,1710
2008,1034
1877,154
1728,1247
1854,213
1962,1057
2119,1324
1009,2347
690,1443
492,1759
639,709
711,1857
752,1195
372,2019
677,2277
1162,285
2010,232
1710,149
2032,2372
1065,1961
105,1401
767,1634
1396,1032
902,329
1809,1940
1271,1113
1146,1930
412,1859
1003,707
746,988
993,1159
382,598
1752,953
2334,213
2134,1329
1127,1018
1072,1111
731,1054
1552,791
2318,2308
535,1436
150,1155
189,299
772,1537
316,1718
859,2262
1230,756
935,400
60,877
520,817
2189,731
1428,298
1010,548
2216,1042
856,1857
1534,2359
1735,2216
895,381
3,1491
1627,2316
541,613
75,1585
1547,1013
288,2114
1886,4
2110,671
2094,2179
187,1267
62,392
1113,2402
1934,932
1984,1186
420,672
1831,307
810,2052
789,700
683,2260
389,1586
2180,1020
851,162
891,1523
2102,1637
1376,279
2349,899
1276,1565
2110,1280
35,92
2233,1903
670,2078
2056,2121
2000,1552
2294,741
1478,1112
277,2375
1276,743
243,597
1341,1765
2328,1987
2355,605
1952,891
316,2251
1545,2152
56,65
1086,471
123,2001
1572,458
1643,929
683,1782
777,1329
2289,1198
210,686
1057,432
155,268
1179,2284
1239,983
1702,1509
648,1254
1485,215
2387,1317
1886,396
952,1524
789,410
1918,1774
1859,1571
1331,29
1272,644
1994,111
1046,927
2179,2129
193,785
1720,486
1393,1700
1398,504
89,699
480,329
1456,935
1955,251
392,1643
458,1477
1427,1497
1427,240
1541,837
1543,1
1858,2120
192,1372
294,270
1257,881
2037,843
2074,1726
839,235
2044,1221
798,915
2156,2264
738,1751
57,2020
676,2214
790,653
1374,2081
1060,892
716,8
1241,2263
1387,899
1486,794
715,1742
1065,516
2332,1525
460,400
1388,2208
1152,1933
1869,1469
597,1858
1157,442
2084,985
12,551
461,2156
257,416
2143,2063
2345,250
2120,109
1781,1046
149,2387
1422,643
805,781
2311,701
796,295
1004,412
981,355
844,2042
683,1523
2293,142
699,277
98,1818
278,1341
2158,1240
2252,526
2240,1633
65,454
622,754
390,987
1682,2144
1210,2317
943,1440
597,2378
989,1710
1714,1201
2124,966
1084,172
269,1918
1006,1543
1717,950
2399,634
1660,1662
1471,98
1818,1401
1286,1009
1338,42
1985,844
2104,259
1148,1715
2225,1280
892,2119
1653,929
1537,466
1260,1666
1786,1570
1314,1942
1247,2083
500,267
841,415
1616,453
1494,846
1267,243
2176,1188
418,765
1421,1759
1292,1872
1800,1131
2265,1572
1251,303
109,397
1155,1856
505,513
2185,246
378,826
1069,180
2341,529
1909,1863
1769,1022
234,362
1177,1777
113,2203
2098,817
201,867
2048,756
2134,23
125,509
947,2312
1779,2093
1787,1863
1988,1
21,1186
21,2330
723,1272
706,2062
2098,1665
2007,2363
689,2236
2143,1130
2365,1843
1793,859
1915,1953
1029,1685
1240,330
22,516
125,1801
1057,1566
1670,702
648,2291
210,458
683,785
69,621
516,2004
2102,1837
709,1778
2067,655
1411,1185
1723,285
1860,252
479,661
766,1880
952,2066
2118,145
1970,620
2211,53
282,268
596,1297
1703,1906
1524,223
944,146
23,604
2293,1317
2330,1906
452,779
1649,1234
866,1743
1593,1819
504,2344
413,116
2035,239
1640,855
826,1572
816,1725
2248,844
691,1263
817,304
2390,453
1184,643
156,1624
1369,344
948,621
2007,1382
2256,369
1081,425
1679,568
2293,2333
1600,2248
77,785
946,634
90,379
2368,572
1767,792
1474,2011
1349,514
512,769
945,1184
1305,818
2005,864
925,456
2144,1928
1203,152
1774,1001
236,1468
1394,1861
2019,1679
1326,798
1578,2018
444,2002
2406,956
1161,716
959,16
1890,2174
404,794
1917,2063
1508,879
32,1835
2009,1601
1290,1756
1997,1474
1975,1836
242,510
1723,346
1484,102
1970,2229
941,105
371,1660
2061,1661
675,957
1967,207
917,2143
1728,1276
1599,2337
2401,1646
1219,2021
1592,1395
736,2367
154,1765
1739,498
1301,1580
1608,636
1885,470
1962,2009
708,1827
1472,367
2133,2410
2307,671
1205,206
2124,158
1194,1770
926,2371
1311,383
183,390
1394,1233
519,1673
477,1085
523,261
1555,300
220,1879
345,1340
1824,17
1666,2131
262,1798
1626,1776
1809,43
1975,589
178,195
870,2151
630,1381
745,1036
69,1871
69,1524
800,348
45,930
1827,1438
1483,1916
2189,1365
1914,1394
1317,188
2281,53
949,96
1893,97
211,1061
1995,953
1632,2000
629,115
925,1194
1790,749
2211,31
2395,55
1465,2129
2006,660
1659,140
1479,2154
140,1262
141,2016
255,1024
367,990
1938,1725
439,250
752,1233
1482,1403
710,1457
885,1672
46,205
244,1974
116,2115
1636,2136
287,946
2077,1929
1716,787
1228,2317
1653,1673
2018,2015
1654,1550
840,1613
2174,1539
140,1292
853,890
1941,2328
1455,135
983,325
983,2021
797,160
203,290
578,1352
2263,800
1208,1295
415,1337
1655,456
1282,1306
199,1974
111,2008
1959,541
1348,1321
2375,2154
110,2096
277,1727
33,308
2300,891
1630,741
1493,456
1474,902
1800,2080
1292,2369
29,1745
359,2035
2108,2255
1971,1649
574,571
872,1523
7,1402
611,434
938,1538
489,357
581,1878
2276,413
1462,719
1986,1044
1037,648
1544,518
1171,1371
2263,285
1797,885
395,1562
2359,2138
2154,2110
2171,930
541,748
24,1982
1575,2003
47,1295
111,1107
2074,2400
620,389
1334,608
2061,927
1634,1786
405,2303
2339,2108
1456,2162
624,1285
82,423
1201,1921
1212,1379
48,457
811,572
33,1937
1437,1835
1472,412
2278,1803
2304,1427
771,145
2365,110
1896,1795
1563,2171
536,742
1750,1815
1101,736
1251,1084
1921,983
2213,58
2271,510
639,990
627,870
1714,159
951,2042
1005,60
2255,310
261,1919
2133,1590
642,2241
2409,90
1239,69
1857,2006
278,229
1825,11
151,444
1194,1389
132,1063
641,166
94,1877
697,2237
2175,1367
904,2271
1144,2066
1425,355
280,1236
2352,2313
63,1431
948,753
1615,1696
210,1211
6,1040
413,609
1433,1028
2066,189
148,28
1573,1751
950,2260
1146,80
1481,1839
1476,592
700,2060
1674,207
765,1933
2351,2176
1743,2048
1496,1457
723,1696
2385,44
510,1738
869,1242
40,326
654,2169
1160,2347
1190,2125
2282,264
1949,2291
1035,1894
1859,2032
2035,2217
1181,105
2315,1176
2361,204
2235,510
2387,1066
337,1381
2084,96
1299,528
1361,680
1724,1415
1277,11
1148,573
1621,709
2256,309
256,1344
1792,1385
1196,1074
329,1345
1089,958
2352,419
1307,1157
1483,689
1167,2006
916,1454
1558,1513
1836,153
1353,1233
1133,1548
1539,176
650,1614
2077,1941
860,1286
1128,1421
408,228
1228,1268
840,2334
2401,1403
1699,38
1128,577
682,1362
2007,1617
930,2217
884,1000
552,41
2112,2177
945,101
1640,1390
1287,1164
1774,210
1280,1676
211,97
1610,450
1721,174
1976,274
1174,1139
123,2202
1311,2320
1547,197
1167,685
2414,1443
1938,2256
699,981
1624,1309
170,578
2175,573
1585,532
1030,489
586,178
1076,1197
1620,1255
1250,185
1963,312
2213,2093
1910,1326
591,188
1792,544
202,1158
110,1654
1027,2023
98,2342
1375,853
764,2018
1,351
166,1980
1056,1975
1747,1824
446,2408
298,1361
1189,1704
2015,1648
82,1759
38,363
1246,42
301,1220
1072,1751
2391,1652
250,687
1335,1575
1128,482
388,564
934,2204
1128,2393
200,1332
1756,784
1796,2078
358,2102
1393,1820
54,1288
1698,1661
34,1089
2188,692
1415,1657
1394,2001
511,2267
164,504
1181,1746
1253,2407
1466,1772
1760,2260
1451,1916
385,2186
585,2409
259,2212
2183,1090
171,12
1449,501
1680,72
1763,1247
1409,182
1439,976
1718,906
1222,2209
2196,379
1905,2411
2333,704
2137,10
1190,1906
224,1697
556,1434
1724,1123
161,1502
411,656
375,2023
382,1966
2354,2286
76,872
650,46
1401,1288
2119,1551
2265,43
1692,1307
1296,1538
1224,1131
499,1158
333,354
2331,1692
41,2276
1719,959
1987,24
850,1296
1789,780
891,1162
1205,250
531,525
68,732
2379,1236
1279,822
1030,1443
725,2309
620,1739
706,1512
4,1848
2333,1725
1775,1229
1026,166
47,815
690,2161
1924,897
1894,2146
834,2178
2100,1403
1642,371
2217,2213
2194,108
872,2387
1941,1541
402,288
2017,2059
1840,1031
715,332
1472,1524
2237,338
1255,1569
764,994
1183,842
585,1758
554,1936
1744,1385
484,1161
2062,2109
1517,154
1928,1015
1985,961
996,1925
2355,77
1552,2273
1564,1923
1755,1689
2213,1360
