2062
2062
511,1994
1194,1659
1877,1117
2022,413
231,1543
1024,1007
1241,319
42,1186
1194,1808
1221,1089
1249,228
1419,567
1903,1730
1934,1151
921,1175
1438,1087
1876,1192
1587,1633
1275,383
177,1431
1278,1758
1431,1824
1147,2011
708,817
1120,834
1764,150
629,1725
792,684
71,329
1439,812
379,1245
1566,1376
218,842
952,215
1859,620
1112,537
648,93
240,837
1248,295
843,627
860,201
46,374
2048,145
1503,953
1079,398
753,1568
1185,1810
513,1453
110,1246
1950,76
270,789
945,200
1639,1508
1700,1635
1050,1336
660,746
1063,1518
1813,343
941,221
181,508
1182,1531
215,225
1965,1011
978,1595
185,648
966,888
584,1175
772,1537
1738,1697
905,1451
269,51
936,809
1324,949
1180,871
1531,778
99,506
1011,354
1850,619
1002,1900
2035,548
1575,1578
1853,1195
64,847
802,1401
1949,1936
1135,1835
852,1787
937,328
1612,658
833,963
1887,63
411,283
1578,657
168,516
611,1890
1742,1599
548,1052
179,2023
1582,883
2048,1829
38,1337
1393,43
986,503
1171,1199
63,279
190,1894
1372,987
653,1247
1641,918
2007,1445
1616,642
1027,1402
1132,1400
1791,1546
893,247
515,836
2010,175
117,1253
119,916
1,1161
1383,1439
790,1821
623,376
895,1727
1487,601
2054,501
1198,1549
2016,226
888,1197
1102,90
1953,595
1540,620
1110,281
1942,992
1822,1981
185,1535
859,1772
1330,1983
498,284
246,1673
1644,408
15,1172
781,437
717,1194
791,1472
1338,430
426,297
570,1009
885,904
630,1053
644,1840
328,1742
1601,2041
1754,1699
92,1250
1311,927
854,1852
847,301
1444,1939
831,100
392,808
1761,2017
1550,857
760,1569
1717,1559
1903,1635
1908,300
779,905
971,137
671,1067
1034,512
1375,484
1585,911
1923,1362
1710,401
1178,531
1050,615
777,2003
1120,794
1221,860
1165,1714
1441,1449
1194,277
305,1527
12,607
68,979
418,1348
825,1393
1946,750
1730,1536
148,1296
86,1998
852,1242
319,1774
882,430
1854,808
1444,1151
1803,327
1437,1688
791,2030
744,709
551,989
652,700
1097,1249
87,845
2018,316
1543,2036
642,1530
1655,1809
1471,387
1928,1779
151,1648
1485,414
1799,1402
963,1877
1215,1844
1333,243
1658,456
621,362
635,185
1634,676
23,1012
486,1527
74,858
866,1423
1441,2014
729,108
500,1158
1578,183
427,1273
913,1731
1723,323
1219,1850
1578,1809
234,385
1600,1484
1199,350
290,1601
1720,320
612,103
48,1988
1255,1403
1078,305
1924,563
1841,907
1097,293
1499,243
323,1494
1034,1665
1895,1201
518,1330
873,347
163,1001
1234,814
1878,797
475,464
1981,63
823,1291
604,904
1360,240
1076,64
97,532
1352,1810
619,908
1079,143
569,260
2040,872
640,107
916,1823
511,507
1508,1502
1545,1421
1812,566
1917,1535
1971,959
59,1429
1558,1102
1156,826
934,1684
107,291
1861,800
1670,747
1796,1810
3,1910
798,84
1735,1126
1780,1047
1937,1841
1539,1330
1759,2013
98,327
1905,160
295,1991
1969,2
88,478
372,1584
878,1473
961,581
1746,1215
1807,881
1258,1654
102,1910
1244,280
110,1163
2016,1517
1431,1978
1228,1811
1495,1092
1475,1493
1667,1890
41,1809
1360,195
1984,1232
641,576
175,95
302,1177
673,1042
1113,1037
288,1850
1986,1812
814,686
1305,239
1244,1258
1782,203
1097,588
732,1640
1719,215
419,420
321,611
273,2015
1767,656
976,2046
127,490
43,1095
1264,625
1435,1684
318,1085
168,1011
1959,250
1070,2000
1596,1814
569,153
894,1816
539,826
561,868
514,536
1305,1383
570,417
815,788
602,249
249,33
1832,580
285,408
1711,1582
711,1390
1295,974
1609,197
774,989
1622,764
2004,1302
1040,1122
1147,1405
1611,1653
1540,1178
1880,949
2042,1732
1626,1384
265,1422
1401,1454
288,949
62,488
106,140
809,113
1003,190
798,1510
927,1051
153,1667
953,1547
1229,217
656,1746
556,1683
1554,1236
660,1867
569,1234
499,708
812,1555
1934,584
1980,50
1351,132
1504,1947
2048,144
389,1741
1946,1900
32,156
154,1074
983,1244
941,1222
865,255
1548,1096
494,277
776,1276
639,1342
1171,128
1862,989
1034,1449
1581,1758
